evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
37,False,2057.4199774705635,0.0,0.11081459135873534,11.640880678461418,0.009897712660714993,10.140880678461418,0.8264319020805327,0.0012817008422942018,Load Case 2,5.0,0.3710978141394885,0.8661692065649056,0.9081917930539435,0.8754001147028133,0.8044314991373487,0.84567133640064,0.12346498292655138,0.1620088860799622,0.10426150488231441,0.2553528345508351,Durability check failed: width ratio 2.447 exceeds 2.250.,144.8169896193822,4.0,16.434535797597206,4.0,0.006416724159878794,3.91,0.0025484092958774794,204.45188519143605,5.0,11.640880678461418,5.0,0.009897712660714993,3.84,0.004729232436427865
38,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8811345455953754,0.4503581787492248,0.3912841088111474,0.6190403916388865,1.1198709845589208,0.7861971890939786,0.11492933139015915,0.04820058939799521,0.38739976288377687,0.6495192849021789,Web openings are too large; keep a remaining ligament larger than 0.115 in.,,,,,,,,,,,,,,
39,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.48177748118845815,0.4760900036438402,0.4946942324270789,0.54108687419784,1.169414437749606,1.1437112474971507,0.17094359691865701,0.2308630934981494,0.35912117612001276,0.2329024471808453,Web openings are too large; keep a remaining ligament larger than 0.171 in.,,,,,,,,,,,,,,
40,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.614031027830369,0.6727501783319564,1.0956116056527918,0.5406546265965305,0.6485896311968746,0.7794889582083739,0.14752517642313046,0.2640422882229426,0.6517065469785672,0.2152366029361736,Web openings are too large; keep a remaining ligament larger than 0.148 in.,,,,,,,,,,,,,,
41,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8675613155043337,0.7306113283719383,1.182637647653931,1.022632012003734,1.0452078608262378,0.7760669669862215,0.15340222837014825,0.441069019881436,0.00706873217068452,0.37297002686087827,Web openings are too large; keep a remaining ligament larger than 0.153 in.,,,,,,,,,,,,,,
42,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.5160676475884935,0.9603307769654817,1.1842360540544967,1.166478697203019,0.6780844695105432,1.139220856094194,0.13340415226511554,0.659094873629354,0.4656408984183087,0.21270799939441576,Web openings are too large; keep a remaining ligament larger than 0.133 in.,,,,,,,,,,,,,,
43,True,807.7216638187533,0.0,0.07193975504374625,7.853091821527422,0.012049735998375794,6.353091821527422,0.6903503475619978,0.0,Load Case 2,5.0,0.9692521594760929,0.8361707594901988,0.6154529262498967,0.6236796499378883,0.9541199380212664,0.8551021788429338,0.07750663980300307,0.5641942885308889,0.25829896611189473,0.22518474643873795,,158.86798860463318,4.0,14.980991582407372,4.0,0.006771816978845628,3.93,0.002803230189519819,303.0653472656189,5.0,7.853091821527422,5.0,0.012049735998375794,4.49,0.00558281689932924
44,False,101.02913121216801,0.0,0.06151447369285115,3.7116593368045643,0.04049011567452432,2.2116593368045643,0.5500837499568798,0.05617652094009887,Load Case 2,4.0,0.6520174410636695,0.3519366890645301,1.2429820505098217,0.6294063530266765,1.1672821530183062,0.5002776939638096,0.07318617339138982,0.2631707336974789,0.20538569202324278,0.5152321419228016,Durability check failed: height ratio 2.333 exceeds 2.100. | Durability check failed: width ratio 3.532 exceeds 2.250. | Durability check failed: max profile slope 0.223 in/in exceeds 0.220 in/in.,209.39266365045768,4.0,11.366205283929956,4.0,0.00774277964336977,3.92,0.003276403447977547,641.2226403431156,4.0,3.7116593368045643,4.0,0.04049011567452432,3.9,0.014378101170551069
45,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.9953055544046997,1.2282293513194975,1.094554113337926,1.104345308786894,0.6750044382640552,1.110069591494079,0.1658025805461263,0.6421810588366048,0.4638811621453689,0.4829332932570296,Web openings are too large; keep a remaining ligament larger than 0.166 in.,,,,,,,,,,,,,,
46,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.067907580449607,1.0611960277984078,1.3643405540723652,0.49228875292002816,1.213187391481813,0.9413336035719144,0.15226432690371922,0.16673615070365894,0.2792530510535211,0.4783591058760049,Web openings are too large; keep a remaining ligament larger than 0.152 in.,,,,,,,,,,,,,,
