evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,symmetry_score,smoothness_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
258,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.5914899052178548,0.8378367031898754,0.5914899052178548,0.7323035775006552,0.5441160148644648,0.7323035775006552,0.11594272195745453,0.29209270193210074,0.51086469796232,0.29209270193210074,Web openings are too large; keep a remaining ligament larger than 0.116 in.,,,,,,,,,,,,,,
259,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.532543365241922,0.7824865474691041,0.532543365241922,0.603917089331359,0.7783632813807563,0.603917089331359,0.11958838129155644,0.7247517452144543,0.256066588768773,0.7247517452144543,Web openings are too large; keep a remaining ligament larger than 0.120 in.,,,,,,,,,,,,,,
260,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.8203295550423017,0.8933796421741577,0.8203295550423017,0.4663998786133845,0.5674452885411156,0.4663998786133845,0.11850885172211353,0.009390959569135007,0.7561794661044049,0.009390959569135007,Web openings are too large; keep a remaining ligament larger than 0.119 in.,,,,,,,,,,,,,,
261,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.7182413593004779,0.8721528069662886,0.7182413593004779,0.45833711539574196,0.5947666427504265,0.45833711539574196,0.10294394631542592,0.6881248282005341,0.13097093188813458,0.6881248282005341,Web openings are too large; keep a remaining ligament larger than 0.103 in.,,,,,,,,,,,,,,
262,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.9947703586924839,0.6070930736973877,0.9947703586924839,0.9744850867280375,0.423055032563346,0.9744850867280375,0.10142488926777762,0.788057832794991,0.5634566491149328,0.788057832794991,Web openings are too large; keep a remaining ligament larger than 0.101 in.,,,,,,,,,,,,,,
263,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.5283007717622652,0.9858390702736801,0.5283007717622652,0.422515197531421,0.7803245925315985,0.422515197531421,0.0898090794174036,0.8412947080503205,0.583973934204077,0.8412947080503205,Web openings are too large; keep a remaining ligament larger than 0.090 in.,,,,,,,,,,,,,,
264,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.35581786978814267,0.8014403895855837,0.35581786978814267,0.5542625343110182,0.5351348853856619,0.5542625343110182,0.10431144131185074,0.7774044128172856,0.6930570766378304,0.7774044128172856,Web openings are too large; keep a remaining ligament larger than 0.104 in.,,,,,,,,,,,,,,
265,False,32.131320115602925,0.0,0.05408515728887209,3.127690044196359,0.05788973286841961,1.6276900441963589,0.5041225613692089,5.023491936809358e-33,0.00864382235619964,0.001601240724607311,Load Case 1,4.0,0.8772958151751294,0.8100544286030551,0.8772958151751294,0.5023445438225088,0.35127521719525145,0.5023445438225088,0.07049004315783176,0.1476400830119276,0.3137397526226018,0.1476400830119276,Durability check failed: minimum residual web ligament 0.0722 in is below 0.0800 in.,760.9449678097903,4.0,3.127690044196359,4.0,0.05788973286841961,4.0,0.02012543334520278,549.4191485902036,5.0,4.331847563207477,5.0,0.022728582986502884,4.24,0.009012876501592049
266,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.6209779682354295,0.36224422165761877,0.6209779682354295,0.3992269114885732,0.6676669731296782,0.3992269114885732,0.11990427135134551,0.499637357791941,0.7825724523311341,0.499637357791941,Web openings are too large; keep a remaining ligament larger than 0.120 in.,,,,,,,,,,,,,,
267,False,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,invalid,nan,0.7246557949680698,0.6149338310382627,0.7246557949680698,0.8052315128632119,0.8810831020615022,0.8052315128632119,0.10730535239531465,0.8135635925052087,0.6672313951513428,0.8135635925052087,Web openings are too large; keep a remaining ligament larger than 0.107 in.,,,,,,,,,,,,,,
