evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
1811,True,1510.6557561707712,0.0,0.10747917634683067,7.644093194561397,0.015402736248909865,6.144093194561397,0.6912870702467797,0.0,Load Case 2,5.0,0.726517929994194,0.582185421882433,0.6102985211039631,1.0867802859547016,1.1214780282276675,1.229549619017477,0.12366877572262493,0.31628898142986905,0.3621186974943673,0.3506111127785605,,118.35396712505666,4.0,20.109169619005794,4.0,0.0034805630109432956,3.97,0.001305087735906576,311.3515154018945,5.0,7.644093194561397,5.0,0.015402736248909865,4.3100000000000005,0.006321649201199153
1812,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.5442243988404977,0.3910140031278392,0.49264378422897975,1.25,1.25,1.25,0.14978414121629177,0.12035538719204543,0.8,0.6611901286271143,Web openings are too large; keep a remaining ligament larger than 0.150 in.,,,,,,,,,,,,,,
1813,False,54.980784740646904,54.47967864625445,0.12414747580102678,1.169910076960067,0.04213388277918539,0.0,0.46193201546818435,0.00014826012433769375,Load Case 2,4.0,0.47664762711001635,0.35,0.8109875851547745,1.0528952165781287,1.0518060492575265,1.1130151972926516,0.1700342141349797,0.18732139805379935,0.21348139467843358,0.529955823914502,Minimum factor of safety 1.170 is below the target 1.500. | Durability check failed: width ratio 2.317 exceeds 2.250.,158.4363718734513,4.0,15.021803212591802,4.0,0.004665020863296817,3.91,0.0017587031678921385,2034.3443884031417,4.0,1.169910076960067,4.0,0.04213388277918539,3.93,0.015012447126579283
1814,True,16.64401799840729,0.0,0.11612893476690472,2.137693869425513,0.06339368736062262,0.637693869425513,0.3271877744063208,0.0,Load Case 2,5.0,0.41552216146625937,0.35,0.35,1.0439611744629738,1.153626534893914,0.9862016881365447,0.15636838345998258,0.05046408036498129,0.18251756036173788,0.1333472162925068,,136.1441666910395,4.0,17.481468783022365,4.0,0.004525903621849204,4.05,0.001788651912004724,1113.3493125653229,5.0,2.137693869425513,5.0,0.06339368736062262,4.38,0.02713085490538003
1815,True,404.46914782882135,0.0,0.08707881479929125,4.6777432917086585,0.02624997797259848,3.1777432917086585,0.5749648675585816,0.0,Load Case 2,8.0,0.5958658795904137,0.5450052750148128,0.35,1.25,1.0721658270981476,1.1024734576356945,0.1093316319070517,0.3239154191879915,0.31664796814403096,0.40730943535732456,,142.59453366763182,4.0,16.69068188509562,4.0,0.004501847654636213,4.11,0.0017691116778822957,508.79234955423294,8.0,4.6777432917086585,8.0,0.02624997797259848,4.59,0.012771095703352497
1816,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.7753953574320258,0.54289442433703,0.8053879241047215,1.240227570730734,1.058253152536489,1.2128190633446199,0.1434617059911543,0.25277170611815214,0.8,0.10505857216815445,Web openings are too large; keep a remaining ligament larger than 0.143 in.,,,,,,,,,,,,,,
1817,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.35,0.3532265933721675,0.6155922802691466,1.25,1.1778824071843317,0.9261868136257951,0.17768292179112577,0.35224744253377227,0.3131530402322612,0.6623673514120705,Wall thickness is too large for at least one tube width.,,,,,,,,,,,,,,
1818,True,962.3324190642281,0.0,0.09406779361007252,6.403346213377951,0.016027834432274186,4.903346213377951,0.6577346758782266,0.0,Load Case 2,8.0,0.35,0.6804857982081931,0.38141004944082607,1.1273760055345385,1.25,1.1910066326857598,0.113725658903693,0.13655768286471748,0.4777984004682214,0.33462285935346825,,98.35701029121786,4.0,24.19756347771488,4.0,0.00301239958385163,3.97,0.001207099231651705,371.6806683086531,8.0,6.403346213377951,8.0,0.016027834432274186,4.37,0.007709898010892918
1819,True,247.58751092900607,0.0,0.08874411997570913,3.9851992760003085,0.022249327629349648,2.4851992760003085,0.5626864396650955,0.0,Load Case 2,8.0,0.35,0.591442021718055,0.35,1.25,1.25,0.8987059588887506,0.1222109771034729,0.1905151912421778,0.5228022150491402,0.438060078837012,,104.54635178442793,4.0,22.76502201537843,4.0,0.0033959529031794156,4.19,0.0014924877496840308,597.2097842968232,8.0,3.9851992760003085,8.0,0.022249327629349648,4.51,0.011217067799949854
1820,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.35,0.35,0.35,1.1628497492555872,1.1962410543708244,1.0840506049031253,0.14244450045443555,0.0,0.26135375677863026,0.7155215151572076,Web openings are too large; keep a remaining ligament larger than 0.142 in.,,,,,,,,,,,,,,
1821,False,964.139529893387,0.0,0.06608625865712792,6.40777445047172,0.014768555795476986,4.90777445047172,0.6460119903334619,0.002132635486865811,Load Case 2,4.0,1.2347358574535767,0.6376354865413376,1.45,0.7597623569403033,0.9189717402912682,0.9477502966921562,0.06,0.505226338525901,0.07269129392911697,0.5418661458523288,Durability check failed: minimum shell area ratio 0.160 is below 0.180. | Durability check failed: width ratio 2.274 exceeds 2.250.,243.7905916163495,4.0,9.76247682168711,4.0,0.008269915444407675,3.9,0.003156171940107552,371.4238099976805,4.0,6.40777445047172,4.0,0.014768555795476986,4.08,0.005087954459814109
1822,False,85.83078631931633,0.0,0.06986297871487242,2.904758954831967,0.036593425131906485,1.404758954831967,0.5104874309899246,0.12837249097171027,Load Case 2,4.0,1.2476714123737354,0.35,1.45,0.6313904119147797,0.9081512327447003,0.7940408421650091,0.06860331992208764,0.27550995970695147,0.0,0.3906418362250386,Durability check failed: width ratio 4.143 exceeds 2.250. | Durability check failed: max profile slope 0.275 in/in exceeds 0.220 in/in.,333.480034806783,4.0,7.136859036790501,4.0,0.010865821942362974,3.91,0.0041167545104656795,819.3450943807063,4.0,2.904758954831967,4.0,0.036593425131906485,4.03,0.011492304420333832
