evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
1358,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1059507362755954,0.501516680782892,0.8748896709137903,0.6589712820127807,0.45920332050056273,0.9931431333102749,0.1012324515201795,0.4402000021446707,0.5290139324378813,0.4340028628737298,Web openings are too large; keep a remaining ligament larger than 0.101 in.,,,,,,,,,,,,,,
1359,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.0123622399234753,0.7147671550261571,0.7133067384918099,1.0075509362210722,0.4260552447549102,1.040153502955558,0.1193815134985405,0.0,0.19587154667768064,0.44694031625772346,Web openings are too large; keep a remaining ligament larger than 0.119 in.,,,,,,,,,,,,,,
1360,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.66286708767202,0.8905810231294627,0.8503235723316833,0.908915761945771,0.5994416836454396,1.0253444431455658,0.1397268025818948,0.2190441208164671,0.46442307115820847,0.45041476990799356,Web openings are too large; keep a remaining ligament larger than 0.140 in.,,,,,,,,,,,,,,
1361,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.4175517326987341,0.6662729450313641,0.6083725070602916,1.0815138417161343,0.5192397784265856,0.8904643520869922,0.12694207201578245,0.38816560033513947,0.17246964307137683,0.45283863713753914,Web openings are too large; keep a remaining ligament larger than 0.127 in.,,,,,,,,,,,,,,
1362,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1688490421565303,0.4813003591889192,1.1045435391947316,0.9745740767383778,0.42,0.7085043763876003,0.11831200411415557,0.0,0.19665273088723723,0.24655607889743633,Web openings are too large; keep a remaining ligament larger than 0.118 in.,,,,,,,,,,,,,,
1363,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.8612905345270236,0.5538358246598668,1.1068943147085233,0.7926984404378541,0.42,0.9957948566122384,0.11137955393075678,0.27042227532052493,0.18856445153725765,0.4980285501245899,Web openings are too large; keep a remaining ligament larger than 0.111 in.,,,,,,,,,,,,,,
1364,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.9545343750584901,0.8556358005627605,0.9632005584306782,0.510619929367644,0.7046696559701797,0.907397632209913,0.10950688576277515,0.3475838188202574,0.4158674981600027,0.1476224453631449,Web openings are too large; keep a remaining ligament larger than 0.110 in.,,,,,,,,,,,,,,
1365,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.7102836892791555,0.9268809248236953,0.8778392559043666,0.6751980584827288,0.42,0.9674390691540244,0.10618677867224775,0.1981612940010642,0.17093507888688397,0.6349264302932064,Web openings are too large; keep a remaining ligament larger than 0.106 in.,,,,,,,,,,,,,,
1366,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.1076535451388543,0.7481562886035845,0.9299702186497814,0.46505862376756557,0.42,0.8444754975327876,0.07195620223233266,0.22337237916731115,0.6095480432240539,0.21725850190238766,Web openings are too large; keep a remaining ligament larger than 0.072 in.,,,,,,,,,,,,,,
1367,False,587.1379972488087,0.0,0.0525613204905901,6.915839625092714,0.02133554454738997,5.415839625092714,0.6626739145624381,0.001229093701859452,Load Case 2,5.0,0.6660366927868375,1.0697788839900029,0.6758696985479673,0.42,0.5581683669038173,0.9577419892368287,0.06,0.4251366484205925,0.23329484128744588,0.36457237084421923,Durability check failed: height ratio 2.280 exceeds 2.100.,333.6896439999465,4.0,7.132375975085345,4.0,0.02133554454738997,3.63,0.009672725284030341,344.1375348503825,5.0,6.915839625092714,5.0,0.013065390114400126,4.18,0.005608706768586019
