evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
33,True,0.17471649581270343,0.0,0.17471649581270343,36.286936541995374,0.0015801682007162685,Load Case 1,8.0,1.208339344292006,1.388112619080489,1.3164407426442568,1.3193188260559063,1.193322253448446,1.089888852796963,0.1233572082560387,0.2916524793179506,0.17978177708606297,0.6826328108169488,,65.58834188842569,8.0,36.286936541995374,8.0,0.0015801682007162685,4.07,0.0006191146880676901,30.48668280723726,2.49,78.06687316715907,2.49,0.0006412174197001628,3.58,0.00028984257908860027
34,True,0.09583581375699632,0.0,0.09583581375699632,15.550665556116646,0.005751664651733468,Load Case 1,4.0,0.9669583222442423,1.0234578782787582,0.8994554680442775,0.818505458475072,0.8264206113758545,1.215621189967397,0.08681984833315541,0.38494032816572143,0.19761983165172634,0.2640557734664872,,153.0481117616126,4.0,15.550665556116646,4.0,0.005751664651733468,3.85,0.0022546359184374963,75.57787220785463,2.49,31.490698672417142,2.49,0.0022604988590016807,3.56,0.0010161283079657593
35,True,0.16167934062550043,0.0,0.16167934062550043,41.81110889054564,0.0007235492936935616,Load Case 2,0.0,0.9288716650742518,1.2656888585044594,1.3694905688677892,2.1903174215153993,2.176140810415187,1.6269535090164393,0.08092689376513404,0.49447695299427274,0.05224847123094575,0.030871335976652918,,35.360389428743936,4.0,67.30695103898752,4.0,0.0005931300448996024,4.08,0.00023999068144047505,56.922671107107796,0.0,41.81110889054564,0.0,0.0007235492936935616,3.43,0.00034965680579129057
36,True,0.1523466013196855,0.0,0.1523466013196855,28.544689581499117,0.0007292202420479607,Load Case 1,8.0,1.2781825164474911,1.3022553292014196,1.3555307918276158,1.2482701910664669,2.074805341249147,0.9854040903546144,0.09650385179985747,0.6227176067912761,0.15594346380223773,0.6604279993306644,,83.3780305511736,8.0,28.544689581499117,8.0,0.0007292202420479607,4.1,0.0003316215800624068,45.20783379612002,0.0,52.645743008466475,0.0,0.0006014950093786357,3.5500000000000003,0.00027856447235193765
37,True,0.10376316997475672,0.0,0.10376316997475672,14.634964140292833,0.005632727977324111,Load Case 1,4.0,1.5583804675616322,1.195164533452873,0.8227336185046643,2.127290168888136,0.7612709106269067,0.733314413226882,0.08362665515218323,0.4541100226948526,0.3675784196343897,0.5359119929410143,,162.62424541563504,4.0,14.634964140292833,4.0,0.005632727977324111,4.43,0.0024474108856918295,44.90564646277174,2.49,53.00001642272533,2.49,0.0014247066539215874,4.18,0.0006078635701669763
38,True,0.14640331300263096,0.0,0.14640331300263096,16.702013688767252,0.004821198563359553,Load Case 1,4.0,1.2476336417853369,0.8974190135974963,1.2223420218088439,0.7111483057711206,0.8122926755337742,1.394685621401941,0.13026901860852436,0.20428419984468446,0.44676899266179754,0.048751433414209934,,142.49778765303262,4.0,16.702013688767252,4.0,0.004821198563359553,3.7600000000000002,0.0019259862650604209,59.20539531079372,2.49,40.19903908261048,2.49,0.001848607326060227,3.64,0.0007635963619431591
39,True,0.12104163189451236,0.0,0.12104163189451236,30.49555007170513,0.0020396706295944225,Load Case 1,4.0,0.9904247306679519,1.3825599538883895,1.0457876572828613,2.070833238611628,1.1210000313448667,1.0584951797135425,0.09242234765293691,0.6714027099344289,0.2775310279244755,0.5612276288591175,,78.04417347461622,4.0,30.49555007170513,4.0,0.0020396706295944225,4.26,0.0008454352570566245,73.00875134421595,0.0,32.59883173154081,0.0,0.0008728827227398235,3.68,0.0003870304203917579
40,True,0.20779854615831483,0.0,0.20779854615831483,37.20367970983184,0.001497096233495921,Load Case 1,4.0,0.9978693312449184,0.7712237844450233,1.0973875984217014,2.1164121426092124,1.3631369745762072,1.4281904838590815,0.15880053853466297,0.052863834019273075,0.4868053035027387,0.12480391276271391,,63.97216669325953,4.0,37.20367970983184,4.0,0.0012307452053286153,4.13,0.00046150351310668067,44.39534156950337,2.49,53.60922826269909,2.49,0.001497096233495921,3.75,0.0005905289818704386
41,True,0.16804917039187592,0.0,0.16804917039187592,45.1764533402274,0.0009570687815602357,Load Case 1,4.0,1.139591768969407,1.1264975351729456,1.174140252004649,1.8913172106751182,1.5269628303993106,1.6519206231837062,0.11727101795724784,0.32637236376650836,0.47496692873252805,0.3331697928702677,,52.6823117803435,4.0,45.1764533402274,4.0,0.0009570687815602357,4.05,0.00035623984056499733,38.789620270693675,2.49,61.35662023477288,2.49,0.0008014723107917587,3.65,0.00034361712422901927
42,True,0.1496626784154492,0.0,0.1496626784154492,24.698252527918854,0.0029990679037320764,Load Case 1,4.0,1.1702136803333214,0.979700203605349,0.868226661606289,0.752022515501456,0.9826760507714156,1.3896853794384931,0.14966713764663903,0.5710574235336845,0.5420837486396984,0.29018469514083906,,96.3630927860039,4.0,24.698252527918854,4.0,0.0029990679037320764,3.7800000000000002,0.0012413940024606671,55.21293341918682,2.49,43.10584228391922,2.49,0.0014506492870795928,3.67,0.0006189285237747696
43,True,0.3241447457186109,0.0,0.3241447457186109,100.53750177693536,0.0005240697795027866,Load Case 2,2.49,1.1572319098839692,1.0453067962313252,1.456266006079245,2.0646328207745315,2.146767623652556,1.7389660826048858,0.172682179307226,0.10538772252034477,0.2017811702803953,0.07404669499410296,,22.42740138130419,4.0,106.12018572887374,4.0,0.0003577521900519283,4.04,0.000138787570559077,23.672758502399983,2.49,100.53750177693536,2.49,0.0005240697795027866,3.5700000000000003,0.0002284920120815413
44,False,inf,inf,inf,0.0,inf,invalid,nan,1.1137571649439921,1.478218528041093,0.8492674233709293,1.5197307458772855,0.7256821406456812,1.0983736626644767,0.1923914244776348,0.2857550947708263,0.49787259486511926,0.6488120581460795,Web openings are too large; keep a remaining ligament larger than the wall thickness.,,,,,,,,,,,,,,
45,True,0.1474124420225748,0.0,0.1474124420225748,16.758726007275946,0.0026343996281445064,Load Case 1,4.0,0.7275084206466331,0.987491001340489,1.5789993173452506,2.0895012058637055,0.8841433191672179,2.042962972724851,0.11181465216553062,0.003008730788092454,0.6236729398452803,0.44917416231421514,,142.01556842487324,4.0,16.758726007275946,4.0,0.0026343996281445064,3.97,0.0008614491205164268,59.74323421688241,2.49,39.8371469371749,2.49,0.0016107213549091583,3.45,0.0007314286837494724
46,True,0.1402829545856776,0.0,0.1402829545856776,44.12214700621927,0.0011947150210886866,Load Case 1,4.0,1.0187213850741172,1.5147281874843033,0.9186208605621103,1.6194236477591308,1.5030458650007112,1.4766654026972161,0.08293915145252635,0.10152357360808799,0.25404221250235554,0.13502441403771248,,53.94116473218144,4.0,44.12214700621927,4.0,0.0011947150210886866,4.05,0.0004699384687711309,36.411383176793784,2.49,65.36417439689177,2.49,0.0007128667735459748,3.56,0.00033997565825601725
47,True,0.2637148207828652,0.0,0.2637148207828652,69.52642805301696,0.000467248157535949,Load Case 2,0.0,0.7458597272101836,1.4294650019965016,1.113798807974919,1.8537838511299647,1.7954144874527354,2.1126446352903225,0.16063318494437595,0.234951295713666,0.4157708098554097,0.1404483924445423,,27.961382316538774,4.0,85.11739416374499,4.0,0.000467248157535949,3.9,0.00018510380281239986,34.231587421478714,0.0,69.52642805301696,0.0,0.00046686290868805673,3.2600000000000002,0.0002514798586339404
48,True,0.2220250786119464,0.0,0.2220250786119464,63.012923795169336,0.0008988744038995733,Load Case 1,4.0,1.4392941841446862,0.7888700062871282,1.2514187307274547,1.5922631743483229,1.9898628105975993,1.7550923137081524,0.16359539992892658,0.2722907297022667,0.6091752754502796,0.3114746600110921,,37.77002964878221,4.0,63.012923795169336,4.0,0.000556791844678014,3.99,0.00020987071659284116,36.70069462235277,2.49,64.84890884191732,2.49,0.0008988744038995733,3.81,0.0003438119763621067
49,True,0.14716866151356917,0.0,0.14716866151356917,42.0541866738183,0.0013760163001509235,Load Case 2,2.49,1.205625655335051,0.7309844135521344,0.8362611785589715,1.3959250373843894,2.0592493426777057,1.3699559790694775,0.14191775500880083,0.5790827723540442,0.5929157398066268,0.6700740358603783,,42.573505841004334,8.0,55.90331247063337,8.0,0.0007279052741639457,4.09,0.00030391660681143746,56.59365186300745,2.49,42.0541866738183,2.49,0.0013760163001509235,3.88,0.0005339898356782474
50,True,0.113724960151838,0.0,0.113724960151838,18.202363427020355,0.0024870079312728677,Load Case 1,4.0,0.9729006470223871,1.130296009712818,1.1672282282273088,1.611603903726063,1.0229004523759058,2.0628563244226457,0.0879020406657857,0.5637591206388358,0.643932764871348,0.058955513365618085,,130.7522514613145,4.0,18.202363427020355,4.0,0.0024870079312728677,3.9,0.0008878761150819182,74.01889777264178,2.49,32.15395083712899,2.49,0.0013873441690287513,3.5300000000000002,0.00061843893045362
51,True,0.16765580567733454,0.0,0.16765580567733454,51.01122673530907,0.0009487898945598495,Load Case 1,4.0,1.5987302540527693,1.1474550339900753,1.210114029044121,1.2367437353669835,1.617029816222861,1.461898533342791,0.12019476916949404,0.5337819182292779,0.4554376158251882,0.4347006834017019,,46.65639609785361,4.0,51.01122673530907,4.0,0.0009487898945598495,3.98,0.00036961596133226797,35.05357457455105,2.49,67.89607133898076,2.49,0.000672391494951047,3.77,0.0002735721493208358
52,True,0.23615151938855478,0.0,0.23615151938855478,28.38710317865622,0.0019184040394568296,Load Case 1,4.0,1.349387697641854,0.9980697579838099,1.392908812577303,1.3620813059606403,0.9401304712478777,1.95926776130712,0.1937137771306673,0.2629504461883732,0.34446749428847684,0.6916100311409875,,83.84089017541888,4.0,28.38710317865622,4.0,0.0019184040394568296,3.89,0.0006758988164379935,32.46444351401479,2.49,73.31097478915855,2.49,0.0009174485806244968,3.68,0.00036613009186793686
53,True,0.12808187958307896,0.0,0.12808187958307896,20.61778488252408,0.0024098784504249923,Load Case 1,4.0,0.8703973406509073,1.460393037986485,1.0933745864855573,1.7177246611677353,0.8582557354727277,2.083563238520262,0.10344543164169186,0.6788596162700214,0.549482915158902,0.5225984263820863,,115.43432107574858,4.0,20.61778488252408,4.0,0.0024098784504249923,3.92,0.0008379647914239968,81.03510214582157,0.0,29.369988276404246,0.0,0.0008709765356623196,3.44,0.00041813402201585677
54,True,0.11142593158298082,0.0,0.11142593158298082,21.955387838296694,0.0023287174253620695,Load Case 1,8.0,0.8463639477544369,0.9695201935783875,1.4770044004857557,0.7943801679571642,1.4196986148873845,0.7085406080210735,0.09117319314877287,0.37145839401313263,0.16530381356825366,0.5836854816060996,,108.40163779063722,8.0,21.955387838296694,8.0,0.0023287174253620695,3.92,0.0010269611049298574,64.65305355402117,2.49,36.81187305424607,2.49,0.001750323107077376,3.3200000000000003,0.0008739646430771338
55,True,0.1446376248827946,0.0,0.1446376248827946,35.0606876806077,0.0011459360062560024,Load Case 1,0.0,1.5177512257751884,1.0099578893657664,0.8014954091656453,0.8858294182483565,1.7029563678143358,1.0294507672717024,0.12410828562866952,0.5969524570202688,0.4357885607152037,0.5949463334527296,,67.88229659615017,0.0,35.0606876806077,0.0,0.0011459360062560024,4.08,0.0005015013156527224,39.987094005937095,2.49,59.51920386229189,2.49,0.000963049512543934,3.96,0.00039285808654224326
56,True,0.19884913747577201,0.0,0.19884913747577201,45.09980563256179,0.0005695821936418876,Load Case 1,8.0,0.7399280684907987,1.5324488321576286,1.3815230527377955,1.4244685247441593,2.124478388710399,0.7721890320486975,0.1219338802226067,0.25340054633558434,0.2868546611963546,0.36313722870182563,,52.77184605606491,8.0,45.09980563256179,8.0,0.0005695821936418876,4.22,0.00028754298157724397,39.552874220908414,0.0,60.172618220040405,0.0,0.00048602015248483914,3.17,0.0002799585816137874
57,True,0.2507984866127091,0.0,0.2507984866127091,63.241209273037384,0.0005156092424460758,Load Case 1,4.0,1.3757099153542427,1.5586961525230711,1.2920772369469495,1.7917197706106363,1.6593643827343751,1.77731724581841,0.16806842796156363,0.5333616029350977,0.6593435034364499,0.3462656591355793,,37.63368897208458,4.0,63.241209273037384,4.0,0.0005156092424460758,4.0,0.00019239919900753983,27.25671125244517,2.49,87.31794448556198,2.49,0.0003089333620873489,3.61,0.0001382654362087283
58,True,0.21493285321807537,0.0,0.21493285321807537,61.18897370209691,0.0011789043870004741,Load Case 2,2.49,1.2221972847265725,0.7513787648536225,0.7336126076639432,1.0741348868508012,2.130968946807286,1.6742950626025974,0.1792126987884803,0.03131996000997576,0.6363976212570842,0.27511122121784193,,33.686698785786305,4.0,70.65103099399613,4.0,0.0005679247962540671,3.9,0.00024518301136025746,38.89589669516616,2.49,61.18897370209691,2.49,0.0011789043870004741,3.89,0.00046357903254101214
59,True,0.2159223119337939,0.0,0.2159223119337939,48.06851248190606,0.0013333174773416472,Load Case 1,4.0,0.8196188576808365,0.9195025511054103,0.9476816588509083,1.2097548550447943,1.350365376498863,1.3273178445625216,0.17626394430524656,0.44095815402048577,0.08679661581565488,0.06241636070087433,,49.51266176368322,4.0,48.06851248190606,4.0,0.0013333174773416472,3.94,0.0005256306648798999,43.81569712000114,2.49,54.318432809176265,2.49,0.0013265862855293552,3.49,0.0006174021358309279
60,True,0.31848570469987203,0.0,0.31848570469987203,124.67272414556508,0.0004161415754912067,Load Case 2,8.0,1.4692448541017256,1.234920889485037,0.7525415578930151,1.7480575056273147,2.1904852922294618,1.692570932882683,0.1733723290333326,0.18869047608764924,0.009050498519867905,0.39548387212896924,,19.001752888889527,4.0,125.25160251881839,4.0,0.0003478222750710687,4.12,0.000147079773534127,19.089981520105113,8.0,124.67272414556508,8.0,0.0004161415754912067,3.96,0.0001778497621321342
